job_id,job_title,company_name,company_location,pay_range,job_level,employment_type,job_posted_date,industry
4000801267,Data Governance Analyst,Quantum World Technologies Inc.,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-14 01:59:50,IT Services and IT Consulting
3990711158,Entry-Level Data Analyst (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-08 01:59:51,"Technology, Information and Internet"
3928046461,Junior Data Analyst Entry Level - US/Canada,Partnershipstaffing,"Medicine Hat, Alberta, Canada",,Entry level,Full-time,2024-05-17 01:59:52,Staffing and Recruiting
3983461991,Inventory Data Analyst,Leavitt Machinery,"Coquitlam, British Columbia, Canada",,Associate,Full-time,2024-08-14 09:59:52,Machinery Manufacturing
3994850881,Entry-Level Data Analyst (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-10 01:59:53,"Technology, Information and Internet"
3951077784,Project Data Analyst,deugro,"Mississauga, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-16 01:59:55,"Transportation, Logistics, Supply Chain and Storage"
3988809277,Marketing Data Analyst/Analyste des données Marketing,Playground,"Kahnawake, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-01 01:59:56,Internet Publishing
3976302717,"ANALYST, DATA & ANALYTICS DIGITAL TRANSFORMATION",Allstate Canada,"Markham, Ontario, Canada",,Entry level,Full-time,2024-08-10 01:59:57,"Technology, Information and Internet"
3986107359,Data and Business Intelligence Analyst,University of Toronto,"Toronto, Ontario, Canada",,Associate,Full-time,2024-08-01 01:59:58,Higher Education
3996499975,Sr. Data Visualization and Analytics Advisor,NES Fircroft,"Calgary, Alberta, Canada",,Mid-Senior level,Contract,2024-08-13 01:59:59,"Oil and Gas, Oil, Gas, and Mining, and Technology, Information and Media"
4001443327,Data Analyst (0 Experience Required),Peroptyx,"Toronto, Ontario, Canada",,Entry level,Contract,2024-08-14 11:00:02,IT Services and IT Consulting and Data Infrastructure and Analytics
3977655955,Finance Data Analyst,HashiCorp,"Greater Toronto Area, Canada",,Associate,Full-time,2024-08-09 02:00:02,Software Development
3758722698,Data Analyst Full Time,Toyandsons,"Pickering, Ontario, Canada",,Entry level,Full-time,2023-11-19 02:00:03,Staffing and Recruiting
3994962035,Junior Analytics Developer,VERB Interactive,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-08 02:00:04,Non-profit Organizations and Primary and Secondary Education
4001437653,Data Analyst (0 Experience Required),Peroptyx,Canada,,Entry level,Contract,2024-08-14 11:00:05,IT Services and IT Consulting
3983408774,Senior Data Analyst,Glu Mobile,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-14 10:00:05,"Computer Games, IT Services and IT Consulting, and Software Development"
3999535191,Are you a Sales Data Analyst looking to transition your career into Data analyst,Campus4Tech,Canada,,Associate,Full-time,2024-08-14 18:00:06,Professional Training and Coaching
3999761308,Junior Analytics Developer,VERB Interactive,"Montreal, Quebec, Canada",,Entry level,Full-time,2024-08-08 02:00:07,Non-profit Organizations and Primary and Secondary Education
3928045418,Remote Data Analyst / Contract,Trioworld,"Québec, Quebec, Canada",,Mid-Senior level,Full-time,2024-05-17 02:00:08,Staffing and Recruiting
3981418416,Consumer Insight Analyst,Reckitt,"Kanata, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-14 10:00:08,Consumer Goods Rental
3944018897,Senior Data Analyst (Remote!),Super.com,"Vancouver, British Columbia, Canada","CA$70,000.00/yr - CA$140,000.00/yr",Not Applicable,Full-time,2024-06-16 02:00:10,Financial Services
3985113145,Business Analyst - Banking Data Modelling - Contract - Toronto (Hybrid) - $70.00 p/h inc.,CorGTA Inc.,"Toronto, Ontario, Canada",,Associate,Contract,2024-08-01 02:00:11,Banking
4000801267,Data Governance Analyst,Quantum World Technologies Inc.,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-14 02:00:12,IT Services and IT Consulting
3990711158,Entry-Level Data Analyst (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-08 02:00:13,"Technology, Information and Internet"
3999513462,Data Analyst,NR Consulting,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-07-25 02:00:14,IT Services and IT Consulting
3928046461,Junior Data Analyst Entry Level - US/Canada,Partnershipstaffing,"Medicine Hat, Alberta, Canada",,Entry level,Full-time,2024-05-17 02:00:15,Staffing and Recruiting
3983461991,Inventory Data Analyst,Leavitt Machinery,"Coquitlam, British Columbia, Canada",,Associate,Full-time,2024-08-14 10:00:15,Machinery Manufacturing
3994850881,Entry-Level Data Analyst (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-10 02:00:16,"Technology, Information and Internet"
3951077784,Project Data Analyst,deugro,"Mississauga, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-16 02:00:17,"Transportation, Logistics, Supply Chain and Storage"
3988809277,Marketing Data Analyst/Analyste des données Marketing,Playground,"Kahnawake, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-01 02:00:18,Internet Publishing
3998290411,Data Governance Analyst,Hays,"Toronto, Ontario, Canada",,Associate,Contract,2024-08-14 18:00:20,Insurance
4000801267,Data Governance Analyst,Quantum World Technologies Inc.,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-14 02:00:20,IT Services and IT Consulting
3990711158,Entry-Level Data Analyst (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-08 02:00:21,"Technology, Information and Internet"
3928046461,Junior Data Analyst Entry Level - US/Canada,Partnershipstaffing,"Medicine Hat, Alberta, Canada",,Entry level,Full-time,2024-05-17 02:00:22,Staffing and Recruiting
3983461991,Inventory Data Analyst,Leavitt Machinery,"Coquitlam, British Columbia, Canada",,Associate,Full-time,2024-08-14 10:00:23,Machinery Manufacturing
3951077784,Project Data Analyst,deugro,"Mississauga, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-16 02:00:23,"Transportation, Logistics, Supply Chain and Storage"
3994850881,Entry-Level Data Analyst (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-10 02:00:24,"Technology, Information and Internet"
3988809277,Marketing Data Analyst/Analyste des données Marketing,Playground,"Kahnawake, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-01 02:00:25,Internet Publishing
3976302717,"ANALYST, DATA & ANALYTICS DIGITAL TRANSFORMATION",Allstate Canada,"Markham, Ontario, Canada",,Entry level,Full-time,2024-08-10 02:00:26,"Technology, Information and Internet"
3986107359,Data and Business Intelligence Analyst,University of Toronto,"Toronto, Ontario, Canada",,Associate,Full-time,2024-08-01 02:00:27,Higher Education
4000801267,Data Governance Analyst,Quantum World Technologies Inc.,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-14 02:00:29,IT Services and IT Consulting
3990711158,Entry-Level Data Analyst (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-08 02:00:30,"Technology, Information and Internet"
3928046461,Junior Data Analyst Entry Level - US/Canada,Partnershipstaffing,"Medicine Hat, Alberta, Canada",,Entry level,Full-time,2024-05-17 02:00:30,Staffing and Recruiting
3983461991,Inventory Data Analyst,Leavitt Machinery,"Coquitlam, British Columbia, Canada",,Associate,Full-time,2024-08-14 10:00:31,Machinery Manufacturing
3951077784,Project Data Analyst,deugro,"Mississauga, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-16 02:00:32,"Transportation, Logistics, Supply Chain and Storage"
3994850881,Entry-Level Data Analyst (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-10 02:00:33,"Technology, Information and Internet"
3988809277,Marketing Data Analyst/Analyste des données Marketing,Playground,"Kahnawake, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-01 02:00:34,Internet Publishing
3976302717,"ANALYST, DATA & ANALYTICS DIGITAL TRANSFORMATION",Allstate Canada,"Markham, Ontario, Canada",,Entry level,Full-time,2024-08-10 02:00:34,"Technology, Information and Internet"
3986107359,Data and Business Intelligence Analyst,University of Toronto,"Toronto, Ontario, Canada",,Associate,Full-time,2024-08-01 02:00:35,Higher Education
3996499975,Sr. Data Visualization and Analytics Advisor,NES Fircroft,"Calgary, Alberta, Canada",,Mid-Senior level,Contract,2024-08-13 02:00:36,"Oil and Gas, Oil, Gas, and Mining, and Technology, Information and Media"
3990711158,Entry-Level Data Analyst (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-08 02:00:38,"Technology, Information and Internet"
3999513462,Data Analyst,NR Consulting,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-07-25 02:00:38,IT Services and IT Consulting
3928046461,Junior Data Analyst Entry Level - US/Canada,Partnershipstaffing,"Medicine Hat, Alberta, Canada",,Entry level,Full-time,2024-05-17 02:00:39,Staffing and Recruiting
3983461991,Inventory Data Analyst,Leavitt Machinery,"Coquitlam, British Columbia, Canada",,Associate,Full-time,2024-08-14 10:00:40,Machinery Manufacturing
3994850881,Entry-Level Data Analyst (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-10 02:00:41,"Technology, Information and Internet"
3951077784,Project Data Analyst,deugro,"Mississauga, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-16 02:00:41,"Transportation, Logistics, Supply Chain and Storage"
3988809277,Marketing Data Analyst/Analyste des données Marketing,Playground,"Kahnawake, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-01 02:00:42,Internet Publishing
3976302717,"ANALYST, DATA & ANALYTICS DIGITAL TRANSFORMATION",Allstate Canada,"Markham, Ontario, Canada",,Entry level,Full-time,2024-08-10 02:00:43,"Technology, Information and Internet"
3986107359,Data and Business Intelligence Analyst,University of Toronto,"Toronto, Ontario, Canada",,Associate,Full-time,2024-08-01 02:00:44,Higher Education
3996499975,Sr. Data Visualization and Analytics Advisor,NES Fircroft,"Calgary, Alberta, Canada",,Mid-Senior level,Contract,2024-08-13 02:00:44,"Oil and Gas, Oil, Gas, and Mining, and Technology, Information and Media"
3999513462,Data Analyst,NR Consulting,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-07-25 02:00:46,IT Services and IT Consulting
3928046461,Junior Data Analyst Entry Level - US/Canada,Partnershipstaffing,"Medicine Hat, Alberta, Canada",,Entry level,Full-time,2024-05-17 02:00:47,Staffing and Recruiting
3983461991,Inventory Data Analyst,Leavitt Machinery,"Coquitlam, British Columbia, Canada",,Associate,Full-time,2024-08-14 10:00:48,Machinery Manufacturing
3994850881,Entry-Level Data Analyst (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-10 02:00:48,"Technology, Information and Internet"
3951077784,Project Data Analyst,deugro,"Mississauga, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-16 02:00:49,"Transportation, Logistics, Supply Chain and Storage"
3988809277,Marketing Data Analyst/Analyste des données Marketing,Playground,"Kahnawake, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-01 02:00:50,Internet Publishing
3976302717,"ANALYST, DATA & ANALYTICS DIGITAL TRANSFORMATION",Allstate Canada,"Markham, Ontario, Canada",,Entry level,Full-time,2024-08-10 02:00:51,"Technology, Information and Internet"
3986107359,Data and Business Intelligence Analyst,University of Toronto,"Toronto, Ontario, Canada",,Associate,Full-time,2024-08-01 02:00:52,Higher Education
3996499975,Sr. Data Visualization and Analytics Advisor,NES Fircroft,"Calgary, Alberta, Canada",,Mid-Senior level,Contract,2024-08-13 02:00:54,"Oil and Gas, Oil, Gas, and Mining, and Technology, Information and Media"
3982710750,Data Analyst - Remote Work (Website Design Valley),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-01 02:00:55,"Technology, Information and Internet"
3976302717,"ANALYST, DATA & ANALYTICS DIGITAL TRANSFORMATION",Allstate Canada,"Markham, Ontario, Canada",,Entry level,Full-time,2024-08-10 02:00:57,"Technology, Information and Internet"
3986107359,Data and Business Intelligence Analyst,University of Toronto,"Toronto, Ontario, Canada",,Associate,Full-time,2024-08-01 02:00:57,Higher Education
3996499975,Sr. Data Visualization and Analytics Advisor,NES Fircroft,"Calgary, Alberta, Canada",,Mid-Senior level,Contract,2024-08-13 02:00:59,"Oil and Gas, Oil, Gas, and Mining, and Technology, Information and Media"
3982710750,Data Analyst - Remote Work (Website Design Valley),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-01 02:00:59,"Technology, Information and Internet"
3991273073,Data Analyst ( Entry Level ) (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-08 02:01:01,"Technology, Information and Internet"
3989232828,Part-time Data Quality Analyst (Fraud Investigation),owl.co,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-01 02:01:01,Non-profit Organizations and Primary and Secondary Education
4001443327,Data Analyst (0 Experience Required),Peroptyx,"Toronto, Ontario, Canada",,Entry level,Contract,2024-08-14 11:01:02,IT Services and IT Consulting and Data Infrastructure and Analytics
3977655955,Finance Data Analyst,HashiCorp,"Greater Toronto Area, Canada",,Associate,Full-time,2024-08-09 02:01:03,Software Development
3758722698,Data Analyst Full Time,Toyandsons,"Pickering, Ontario, Canada",,Entry level,Full-time,2023-11-19 02:01:04,Staffing and Recruiting
3994962035,Junior Analytics Developer,VERB Interactive,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-08 02:01:04,Non-profit Organizations and Primary and Secondary Education
3986107359,Data and Business Intelligence Analyst,University of Toronto,"Toronto, Ontario, Canada",,Associate,Full-time,2024-08-01 02:01:07,Higher Education
3996499975,Sr. Data Visualization and Analytics Advisor,NES Fircroft,"Calgary, Alberta, Canada",,Mid-Senior level,Contract,2024-08-13 02:01:09,"Oil and Gas, Oil, Gas, and Mining, and Technology, Information and Media"
3982710750,Data Analyst - Remote Work (Website Design Valley),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-01 02:01:10,"Technology, Information and Internet"
3991273073,Data Analyst ( Entry Level ) (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-08 02:01:11,"Technology, Information and Internet"
3989232828,Part-time Data Quality Analyst (Fraud Investigation),owl.co,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-01 02:01:11,Non-profit Organizations and Primary and Secondary Education
4001443327,Data Analyst (0 Experience Required),Peroptyx,"Toronto, Ontario, Canada",,Entry level,Contract,2024-08-14 11:01:12,IT Services and IT Consulting and Data Infrastructure and Analytics
3977655955,Finance Data Analyst,HashiCorp,"Greater Toronto Area, Canada",,Associate,Full-time,2024-08-09 02:01:13,Software Development
3758722698,Data Analyst Full Time,Toyandsons,"Pickering, Ontario, Canada",,Entry level,Full-time,2023-11-19 02:01:14,Staffing and Recruiting
3994962035,Junior Analytics Developer,VERB Interactive,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-08 02:01:14,Non-profit Organizations and Primary and Secondary Education
3999967031,Data Analyst ML Datasets,TELUS International AI Data Solutions,Canada,,Associate,Full-time,2024-08-13 02:01:15,IT Services and IT Consulting
3994850881,Entry-Level Data Analyst (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-10 02:01:17,"Technology, Information and Internet"
3988809277,Marketing Data Analyst/Analyste des données Marketing,Playground,"Kahnawake, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-01 02:01:18,Internet Publishing
3976302717,"ANALYST, DATA & ANALYTICS DIGITAL TRANSFORMATION",Allstate Canada,"Markham, Ontario, Canada",,Entry level,Full-time,2024-08-10 02:01:19,"Technology, Information and Internet"
3986107359,Data and Business Intelligence Analyst,University of Toronto,"Toronto, Ontario, Canada",,Associate,Full-time,2024-08-01 02:01:19,Higher Education
3996499975,Sr. Data Visualization and Analytics Advisor,NES Fircroft,"Calgary, Alberta, Canada",,Mid-Senior level,Contract,2024-08-13 02:01:20,"Oil and Gas, Oil, Gas, and Mining, and Technology, Information and Media"
3982710750,Data Analyst - Remote Work (Website Design Valley),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-01 02:01:21,"Technology, Information and Internet"
3991273073,Data Analyst ( Entry Level ) (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-08 02:01:22,"Technology, Information and Internet"
3989232828,Part-time Data Quality Analyst (Fraud Investigation),owl.co,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-01 02:01:22,Non-profit Organizations and Primary and Secondary Education
4001443327,Data Analyst (0 Experience Required),Peroptyx,"Toronto, Ontario, Canada",,Entry level,Contract,2024-08-14 11:01:23,IT Services and IT Consulting and Data Infrastructure and Analytics
3977655955,Finance Data Analyst,HashiCorp,"Greater Toronto Area, Canada",,Associate,Full-time,2024-08-09 02:01:24,Software Development
3988809277,Marketing Data Analyst/Analyste des données Marketing,Playground,"Kahnawake, Quebec, Canada",,Mid-Senior level,Full-time,2024-08-01 02:01:26,Internet Publishing
3976302717,"ANALYST, DATA & ANALYTICS DIGITAL TRANSFORMATION",Allstate Canada,"Markham, Ontario, Canada",,Entry level,Full-time,2024-08-10 02:01:26,"Technology, Information and Internet"
3986107359,Data and Business Intelligence Analyst,University of Toronto,"Toronto, Ontario, Canada",,Associate,Full-time,2024-08-01 02:01:27,Higher Education
3996499975,Sr. Data Visualization and Analytics Advisor,NES Fircroft,"Calgary, Alberta, Canada",,Mid-Senior level,Contract,2024-08-13 02:01:28,"Oil and Gas, Oil, Gas, and Mining, and Technology, Information and Media"
3982710750,Data Analyst - Remote Work (Website Design Valley),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-01 02:01:29,"Technology, Information and Internet"
3991273073,Data Analyst ( Entry Level ) (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-08 02:01:30,"Technology, Information and Internet"
3989232828,Part-time Data Quality Analyst (Fraud Investigation),owl.co,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-01 02:01:30,Non-profit Organizations and Primary and Secondary Education
4001443327,Data Analyst (0 Experience Required),Peroptyx,"Toronto, Ontario, Canada",,Entry level,Contract,2024-08-14 11:01:31,IT Services and IT Consulting and Data Infrastructure and Analytics
3977655955,Finance Data Analyst,HashiCorp,"Greater Toronto Area, Canada",,Associate,Full-time,2024-08-09 02:01:32,Software Development
3758722698,Data Analyst Full Time,Toyandsons,"Pickering, Ontario, Canada",,Entry level,Full-time,2023-11-19 02:01:32,Staffing and Recruiting
3991273073,Data Analyst ( Entry Level ) (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-08 02:01:38,"Technology, Information and Internet"
3989232828,Part-time Data Quality Analyst (Fraud Investigation),owl.co,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-01 02:01:38,Non-profit Organizations and Primary and Secondary Education
4001443327,Data Analyst (0 Experience Required),Peroptyx,"Toronto, Ontario, Canada",,Entry level,Contract,2024-08-14 11:01:39,IT Services and IT Consulting and Data Infrastructure and Analytics
3977655955,Finance Data Analyst,HashiCorp,"Greater Toronto Area, Canada",,Associate,Full-time,2024-08-09 02:01:40,Software Development
3758722698,Data Analyst Full Time,Toyandsons,"Pickering, Ontario, Canada",,Entry level,Full-time,2023-11-19 02:01:41,Staffing and Recruiting
3994962035,Junior Analytics Developer,VERB Interactive,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-08 02:01:42,Non-profit Organizations and Primary and Secondary Education
3999967031,Data Analyst ML Datasets,TELUS International AI Data Solutions,Canada,,Associate,Full-time,2024-08-13 02:01:43,IT Services and IT Consulting
4001437653,Data Analyst (0 Experience Required),Peroptyx,Canada,,Entry level,Contract,2024-08-14 11:01:44,IT Services and IT Consulting
3983408774,Senior Data Analyst,Glu Mobile,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-14 10:01:44,"Computer Games, IT Services and IT Consulting, and Software Development"
3999761308,Junior Analytics Developer,VERB Interactive,"Montreal, Quebec, Canada",,Entry level,Full-time,2024-08-08 02:01:45,Non-profit Organizations and Primary and Secondary Education
3986107359,Data and Business Intelligence Analyst,University of Toronto,"Toronto, Ontario, Canada",,Associate,Full-time,2024-08-01 02:01:47,Higher Education
3996499975,Sr. Data Visualization and Analytics Advisor,NES Fircroft,"Calgary, Alberta, Canada",,Mid-Senior level,Contract,2024-08-13 02:01:48,"Oil and Gas, Oil, Gas, and Mining, and Technology, Information and Media"
3982710750,Data Analyst - Remote Work (Website Design Valley),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-01 02:01:49,"Technology, Information and Internet"
3991273073,Data Analyst ( Entry Level ) (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-08 02:01:49,"Technology, Information and Internet"
3989232828,Part-time Data Quality Analyst (Fraud Investigation),owl.co,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-01 02:01:50,Non-profit Organizations and Primary and Secondary Education
4001443327,Data Analyst (0 Experience Required),Peroptyx,"Toronto, Ontario, Canada",,Entry level,Contract,2024-08-14 11:01:51,IT Services and IT Consulting and Data Infrastructure and Analytics
3977655955,Finance Data Analyst,HashiCorp,"Greater Toronto Area, Canada",,Associate,Full-time,2024-08-09 02:01:51,Software Development
3758722698,Data Analyst Full Time,Toyandsons,"Pickering, Ontario, Canada",,Entry level,Full-time,2023-11-19 02:01:53,Staffing and Recruiting
3994962035,Junior Analytics Developer,VERB Interactive,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-08 02:01:54,Non-profit Organizations and Primary and Secondary Education
4001437653,Data Analyst (0 Experience Required),Peroptyx,Canada,,Entry level,Contract,2024-08-14 11:01:57,IT Services and IT Consulting
3983408774,Senior Data Analyst,Glu Mobile,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-08-14 10:01:58,"Computer Games, IT Services and IT Consulting, and Software Development"
3999535191,Are you a Sales Data Analyst looking to transition your career into Data analyst,Campus4Tech,Canada,,Associate,Full-time,2024-08-14 18:02:00,Professional Training and Coaching
3999761308,Junior Analytics Developer,VERB Interactive,"Montreal, Quebec, Canada",,Entry level,Full-time,2024-08-08 02:02:02,Non-profit Organizations and Primary and Secondary Education
3928045418,Remote Data Analyst / Contract,Trioworld,"Québec, Quebec, Canada",,Mid-Senior level,Full-time,2024-05-17 02:02:03,Staffing and Recruiting
3981418416,Consumer Insight Analyst,Reckitt,"Kanata, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-14 10:02:04,Consumer Goods Rental
3932199100,Data Analyst III - Daily,TekWissen ®,"Montreal, Quebec, Canada",,Associate,Contract,2024-06-16 02:02:04,Financial Services
3928048695,Virtual Data Analyst / Entry level (Remote),Mbstaffingservicesllc,"Cambridge, Ontario, Canada",,Entry level,Full-time,2024-05-17 02:02:05,Human Resources
3978263581,Bilingual Data Analyst,Desjardins,"Toronto, Ontario, Canada","CA$83,000.00/yr - CA$111,000.00/yr",Associate,Full-time,2024-07-25 02:02:06,Banking
3757246386,Data Analyst Urgent,Voxmediallc,"Fort McMurray, Alberta, Canada",,Entry level,Full-time,2023-11-19 02:02:07,Staffing and Recruiting
3928048341,Data Analyst,Drmartens,"The Pas, Manitoba, Canada",,Entry level,Full-time,2024-05-17 02:02:07,Staffing and Recruiting
3996499975,Sr. Data Visualization and Analytics Advisor,NES Fircroft,"Calgary, Alberta, Canada",,Mid-Senior level,Contract,2024-08-13 02:02:09,"Oil and Gas, Oil, Gas, and Mining, and Technology, Information and Media"
3982710750,Data Analyst - Remote Work (Website Design Valley),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-01 02:02:10,"Technology, Information and Internet"
3991273073,Data Analyst ( Entry Level ) (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-08 02:02:11,"Technology, Information and Internet"
3989232828,Part-time Data Quality Analyst (Fraud Investigation),owl.co,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-01 02:02:11,Non-profit Organizations and Primary and Secondary Education
4001443327,Data Analyst (0 Experience Required),Peroptyx,"Toronto, Ontario, Canada",,Entry level,Contract,2024-08-14 11:02:12,IT Services and IT Consulting and Data Infrastructure and Analytics
3981418416,Consumer Insight Analyst,Reckitt,"Kanata, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-14 10:02:13,Consumer Goods Rental
3977655955,Finance Data Analyst,HashiCorp,"Greater Toronto Area, Canada",,Associate,Full-time,2024-08-09 02:02:14,Software Development
3758722698,Data Analyst Full Time,Toyandsons,"Pickering, Ontario, Canada",,Entry level,Full-time,2023-11-19 02:02:14,Staffing and Recruiting
3994962035,Junior Analytics Developer,VERB Interactive,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-08 02:02:15,Non-profit Organizations and Primary and Secondary Education
3999967031,Data Analyst ML Datasets,TELUS International AI Data Solutions,Canada,,Associate,Full-time,2024-08-13 02:02:16,IT Services and IT Consulting
3982710750,Data Analyst - Remote Work (Website Design Valley),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-01 02:02:19,"Technology, Information and Internet"
3991273073,Data Analyst ( Entry Level ) (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-08 02:02:20,"Technology, Information and Internet"
3989232828,Part-time Data Quality Analyst (Fraud Investigation),owl.co,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-01 02:02:21,Non-profit Organizations and Primary and Secondary Education
4001443327,Data Analyst (0 Experience Required),Peroptyx,"Toronto, Ontario, Canada",,Entry level,Contract,2024-08-14 11:02:21,IT Services and IT Consulting and Data Infrastructure and Analytics
3981418416,Consumer Insight Analyst,Reckitt,"Kanata, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-14 10:02:22,Consumer Goods Rental
3977655955,Finance Data Analyst,HashiCorp,"Greater Toronto Area, Canada",,Associate,Full-time,2024-08-09 02:02:23,Software Development
3758722698,Data Analyst Full Time,Toyandsons,"Pickering, Ontario, Canada",,Entry level,Full-time,2023-11-19 02:02:24,Staffing and Recruiting
3994962035,Junior Analytics Developer,VERB Interactive,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-08 02:02:24,Non-profit Organizations and Primary and Secondary Education
3999967031,Data Analyst ML Datasets,TELUS International AI Data Solutions,Canada,,Associate,Full-time,2024-08-13 02:02:25,IT Services and IT Consulting
4001437653,Data Analyst (0 Experience Required),Peroptyx,Canada,,Entry level,Contract,2024-08-14 11:02:27,IT Services and IT Consulting
3991273073,Data Analyst ( Entry Level ) (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-08 02:02:29,"Technology, Information and Internet"
3989232828,Part-time Data Quality Analyst (Fraud Investigation),owl.co,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-08-01 02:02:30,Non-profit Organizations and Primary and Secondary Education
4001443327,Data Analyst (0 Experience Required),Peroptyx,"Toronto, Ontario, Canada",,Entry level,Contract,2024-08-14 11:02:31,IT Services and IT Consulting and Data Infrastructure and Analytics
3981418416,Consumer Insight Analyst,Reckitt,"Kanata, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-14 10:02:31,Consumer Goods Rental
3977655955,Finance Data Analyst,HashiCorp,"Greater Toronto Area, Canada",,Associate,Full-time,2024-08-09 02:02:32,Software Development
3758722698,Data Analyst Full Time,Toyandsons,"Pickering, Ontario, Canada",,Entry level,Full-time,2023-11-19 02:02:33,Staffing and Recruiting
