job_id,job_title,company_name,company_location,pay_range,job_level,employment_type,job_posted_date,industry
3881404180,Big Data Developer,J&M Group,"Toronto, Ontario, Canada",,Entry level,Contract,2024-04-16 14:35:07,IT Services and IT Consulting
3842163403,Data Engineer,Synechron,"Toronto, Ontario, Canada","CA$100,000.00/yr - CA$110,000.00/yr",Mid-Senior level,Full-time,2024-05-16 14:35:11,Investment Banking and Capital Markets
4000834631,Machine Learning Engineer (Computer Vision),Vectorsoft,Canada,,Mid-Senior level,Contract,2024-08-13 21:35:12,IT Services and IT Consulting
3994015913,Data Engineer,Capgemini Engineering,Canada,,Mid-Senior level,Full-time,2024-08-07 14:35:13,IT Services and IT Consulting
3989991908,Data Engineer,ats,"Montreal, Quebec, Canada",,Associate,Full-time,2024-08-07 14:35:15,Business Consulting and Services
3964675343,Data Engineer (Analytics),Modus Create,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-07-15 14:35:18,"Technology, Information and Internet"
3941957253,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:35:19,Staffing and Recruiting
3941959059,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:35:22,Staffing and Recruiting
3997086654,Data Analyst (12 month contract),DECIEM | THE ABNORMAL BEAUTY COMPANY,"Toronto, Ontario, Canada",,Mid-Senior level,Contract,2024-08-09 14:35:26,Research Services
3928049365,Virtual Data Analyst / Entry level (Remote),Mbstaffingservicesllc,"Sherbrooke, Quebec, Canada",,Entry level,Full-time,2024-06-15 14:35:27,Human Resources
3881405168,Big Data Developer,J&M Group,"Toronto, Ontario, Canada",,Entry level,Contract,2024-04-16 14:35:28,IT Services and IT Consulting
3928049366,Virtual Data Analyst / Entry level (Remote),Mbstaffingservicesllc,"Saint-Lambert-de-Lévis, Quebec, Canada",,Entry level,Full-time,2024-06-15 14:35:29,Human Resources
3859915025,Big data Developer,J&M Group,"Toronto, Ontario, Canada",,Mid-Senior level,Contract,2024-04-16 14:35:30,IT Services and IT Consulting
3894833201,Cyber Security Specialist,Ndax,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-04-16 14:35:32,Non-profit Organizations and Primary and Secondary Education
3957301146,Data Engineer,Organigram Inc,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-24 14:35:34,Pharmaceutical Manufacturing
3881404180,Big Data Developer,J&M Group,"Toronto, Ontario, Canada",,Entry level,Contract,2024-04-16 14:35:36,IT Services and IT Consulting
3842163403,Data Engineer,Synechron,"Toronto, Ontario, Canada","CA$100,000.00/yr - CA$110,000.00/yr",Mid-Senior level,Full-time,2024-05-16 14:35:37,Investment Banking and Capital Markets
4000834631,Machine Learning Engineer (Computer Vision),Vectorsoft,Canada,,Mid-Senior level,Contract,2024-08-13 21:35:38,IT Services and IT Consulting
3859915025,Big data Developer,J&M Group,"Toronto, Ontario, Canada",,Mid-Senior level,Contract,2024-04-16 14:35:42,IT Services and IT Consulting
3894833201,Cyber Security Specialist,Ndax,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-04-16 14:35:43,Non-profit Organizations and Primary and Secondary Education
3957301146,Data Engineer,Organigram Inc,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-24 14:35:43,Pharmaceutical Manufacturing
3881404180,Big Data Developer,J&M Group,"Toronto, Ontario, Canada",,Entry level,Contract,2024-04-16 14:35:45,IT Services and IT Consulting
3994852778,Entry-Level Data Analyst (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-09 14:35:46,"Technology, Information and Internet"
3842163403,Data Engineer,Synechron,"Toronto, Ontario, Canada","CA$100,000.00/yr - CA$110,000.00/yr",Mid-Senior level,Full-time,2024-05-16 14:35:47,Investment Banking and Capital Markets
4000834631,Machine Learning Engineer (Computer Vision),Vectorsoft,Canada,,Mid-Senior level,Contract,2024-08-13 21:35:47,IT Services and IT Consulting
3989991908,Data Engineer,ats,"Montreal, Quebec, Canada",,Associate,Full-time,2024-08-07 14:35:48,Business Consulting and Services
3764703286,Data Engineer (Snowflake),MindPal,"Toronto, Ontario, Canada",,Entry level,Full-time,2023-11-18 14:35:50,Staffing and Recruiting
3964675343,Data Engineer (Analytics),Modus Create,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-07-15 14:35:50,"Technology, Information and Internet"
3881405168,Big Data Developer,J&M Group,"Toronto, Ontario, Canada",,Entry level,Contract,2024-04-16 14:35:55,IT Services and IT Consulting
3928049366,Virtual Data Analyst / Entry level (Remote),Mbstaffingservicesllc,"Saint-Lambert-de-Lévis, Quebec, Canada",,Entry level,Full-time,2024-06-15 14:35:55,Human Resources
3859915025,Big data Developer,J&M Group,"Toronto, Ontario, Canada",,Mid-Senior level,Contract,2024-04-16 14:35:57,IT Services and IT Consulting
3894833201,Cyber Security Specialist,Ndax,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-04-16 14:35:59,Non-profit Organizations and Primary and Secondary Education
3957301146,Data Engineer,Organigram Inc,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-24 14:36:00,Pharmaceutical Manufacturing
3881404180,Big Data Developer,J&M Group,"Toronto, Ontario, Canada",,Entry level,Contract,2024-04-16 14:36:03,IT Services and IT Consulting
3842163403,Data Engineer,Synechron,"Toronto, Ontario, Canada","CA$100,000.00/yr - CA$110,000.00/yr",Mid-Senior level,Full-time,2024-05-16 14:36:03,Investment Banking and Capital Markets
4000834631,Machine Learning Engineer (Computer Vision),Vectorsoft,Canada,,Mid-Senior level,Contract,2024-08-13 21:36:05,IT Services and IT Consulting
3994015913,Data Engineer,Capgemini Engineering,Canada,,Mid-Senior level,Full-time,2024-08-07 14:36:07,IT Services and IT Consulting
3995437031,Data Engineer,Sectigo,"Kanata, Ontario, Canada",,Entry level,Full-time,2024-08-07 14:36:09,Software Development
3957301146,Data Engineer,Organigram Inc,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-24 14:36:14,Pharmaceutical Manufacturing
3881404180,Big Data Developer,J&M Group,"Toronto, Ontario, Canada",,Entry level,Contract,2024-04-16 14:36:17,IT Services and IT Consulting
3994852778,Entry-Level Data Analyst (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-09 14:36:19,"Technology, Information and Internet"
3842163403,Data Engineer,Synechron,"Toronto, Ontario, Canada","CA$100,000.00/yr - CA$110,000.00/yr",Mid-Senior level,Full-time,2024-05-16 14:36:20,Investment Banking and Capital Markets
4000834631,Machine Learning Engineer (Computer Vision),Vectorsoft,Canada,,Mid-Senior level,Contract,2024-08-13 21:36:22,IT Services and IT Consulting
3989991908,Data Engineer,ats,"Montreal, Quebec, Canada",,Associate,Full-time,2024-08-07 14:36:22,Business Consulting and Services
3764703286,Data Engineer (Snowflake),MindPal,"Toronto, Ontario, Canada",,Entry level,Full-time,2023-11-18 14:36:24,Staffing and Recruiting
3964675343,Data Engineer (Analytics),Modus Create,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-07-15 14:36:26,"Technology, Information and Internet"
3997526991,Data Analyst,Vaco,"Montreal, Quebec, Canada",,Mid-Senior level,Contract,2024-08-13 14:36:29,Information Services
3941957253,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:36:31,Staffing and Recruiting
3928049365,Virtual Data Analyst / Entry level (Remote),Mbstaffingservicesllc,"Sherbrooke, Quebec, Canada",,Entry level,Full-time,2024-06-15 14:36:33,Human Resources
3881405168,Big Data Developer,J&M Group,"Toronto, Ontario, Canada",,Entry level,Contract,2024-04-16 14:36:34,IT Services and IT Consulting
3928049366,Virtual Data Analyst / Entry level (Remote),Mbstaffingservicesllc,"Saint-Lambert-de-Lévis, Quebec, Canada",,Entry level,Full-time,2024-06-15 14:36:35,Human Resources
3859915025,Big data Developer,J&M Group,"Toronto, Ontario, Canada",,Mid-Senior level,Contract,2024-04-16 14:36:35,IT Services and IT Consulting
3894833201,Cyber Security Specialist,Ndax,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-04-16 14:36:36,Non-profit Organizations and Primary and Secondary Education
3957301146,Data Engineer,Organigram Inc,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-24 14:36:37,Pharmaceutical Manufacturing
3881404180,Big Data Developer,J&M Group,"Toronto, Ontario, Canada",,Entry level,Contract,2024-04-16 14:36:38,IT Services and IT Consulting
3764700748,Data Engineer (Snowflake),MindPal,"Calgary, Alberta, Canada",,Entry level,Full-time,2023-11-18 14:36:38,Staffing and Recruiting
3842163403,Data Engineer,Synechron,"Toronto, Ontario, Canada","CA$100,000.00/yr - CA$110,000.00/yr",Mid-Senior level,Full-time,2024-05-16 14:36:40,Investment Banking and Capital Markets
4000834631,Machine Learning Engineer (Computer Vision),Vectorsoft,Canada,,Mid-Senior level,Contract,2024-08-13 21:36:41,IT Services and IT Consulting
3894833201,Cyber Security Specialist,Ndax,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-04-16 14:36:46,Non-profit Organizations and Primary and Secondary Education
3957301146,Data Engineer,Organigram Inc,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-24 14:36:48,Pharmaceutical Manufacturing
3881404180,Big Data Developer,J&M Group,"Toronto, Ontario, Canada",,Entry level,Contract,2024-04-16 14:36:52,IT Services and IT Consulting
3842163403,Data Engineer,Synechron,"Toronto, Ontario, Canada","CA$100,000.00/yr - CA$110,000.00/yr",Mid-Senior level,Full-time,2024-05-16 14:36:55,Investment Banking and Capital Markets
4000834631,Machine Learning Engineer (Computer Vision),Vectorsoft,Canada,,Mid-Senior level,Contract,2024-08-13 21:36:56,IT Services and IT Consulting
3994015913,Data Engineer,Capgemini Engineering,Canada,,Mid-Senior level,Full-time,2024-08-07 14:37:02,IT Services and IT Consulting
3995437031,Data Engineer,Sectigo,"Kanata, Ontario, Canada",,Entry level,Full-time,2024-08-07 14:37:05,Software Development
3989991908,Data Engineer,ats,"Montreal, Quebec, Canada",,Associate,Full-time,2024-08-07 14:37:06,Business Consulting and Services
3764703286,Data Engineer (Snowflake),MindPal,"Toronto, Ontario, Canada",,Entry level,Full-time,2023-11-18 14:37:06,Staffing and Recruiting
3964675343,Data Engineer (Analytics),Modus Create,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-07-15 14:37:07,"Technology, Information and Internet"
3928049366,Virtual Data Analyst / Entry level (Remote),Mbstaffingservicesllc,"Saint-Lambert-de-Lévis, Quebec, Canada",,Entry level,Full-time,2024-06-15 14:37:12,Human Resources
3859915025,Big data Developer,J&M Group,"Toronto, Ontario, Canada",,Mid-Senior level,Contract,2024-04-16 14:37:13,IT Services and IT Consulting
3894833201,Cyber Security Specialist,Ndax,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-04-16 14:37:16,Non-profit Organizations and Primary and Secondary Education
3957301146,Data Engineer,Organigram Inc,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-24 14:37:17,Pharmaceutical Manufacturing
3881404180,Big Data Developer,J&M Group,"Toronto, Ontario, Canada",,Entry level,Contract,2024-04-16 14:37:21,IT Services and IT Consulting
3764700748,Data Engineer (Snowflake),MindPal,"Calgary, Alberta, Canada",,Entry level,Full-time,2023-11-18 14:37:24,Staffing and Recruiting
3842163403,Data Engineer,Synechron,"Toronto, Ontario, Canada","CA$100,000.00/yr - CA$110,000.00/yr",Mid-Senior level,Full-time,2024-05-16 14:37:24,Investment Banking and Capital Markets
4000834631,Machine Learning Engineer (Computer Vision),Vectorsoft,Canada,,Mid-Senior level,Contract,2024-08-13 21:37:26,IT Services and IT Consulting
3994015913,Data Engineer,Capgemini Engineering,Canada,,Mid-Senior level,Full-time,2024-08-07 14:37:28,IT Services and IT Consulting
3995437031,Data Engineer,Sectigo,"Kanata, Ontario, Canada",,Entry level,Full-time,2024-08-07 14:37:29,Software Development
3859915025,Big data Developer,J&M Group,"Toronto, Ontario, Canada",,Mid-Senior level,Contract,2024-04-16 14:37:31,IT Services and IT Consulting
3894833201,Cyber Security Specialist,Ndax,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-04-16 14:37:33,Non-profit Organizations and Primary and Secondary Education
3957301146,Data Engineer,Organigram Inc,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-24 14:37:35,Pharmaceutical Manufacturing
3881404180,Big Data Developer,J&M Group,"Toronto, Ontario, Canada",,Entry level,Contract,2024-04-16 14:37:36,IT Services and IT Consulting
3764700748,Data Engineer (Snowflake),MindPal,"Calgary, Alberta, Canada",,Entry level,Full-time,2023-11-18 14:37:37,Staffing and Recruiting
3842163403,Data Engineer,Synechron,"Toronto, Ontario, Canada","CA$100,000.00/yr - CA$110,000.00/yr",Mid-Senior level,Full-time,2024-05-16 14:37:39,Investment Banking and Capital Markets
4000834631,Machine Learning Engineer (Computer Vision),Vectorsoft,Canada,,Mid-Senior level,Contract,2024-08-13 21:37:41,IT Services and IT Consulting
3994015913,Data Engineer,Capgemini Engineering,Canada,,Mid-Senior level,Full-time,2024-08-07 14:37:42,IT Services and IT Consulting
3995437031,Data Engineer,Sectigo,"Kanata, Ontario, Canada",,Entry level,Full-time,2024-08-07 14:37:44,Software Development
3989991908,Data Engineer,ats,"Montreal, Quebec, Canada",,Associate,Full-time,2024-08-07 14:37:47,Business Consulting and Services
3842163403,Data Engineer,Synechron,"Toronto, Ontario, Canada","CA$100,000.00/yr - CA$110,000.00/yr",Mid-Senior level,Full-time,2024-05-16 14:37:51,Investment Banking and Capital Markets
4000834631,Machine Learning Engineer (Computer Vision),Vectorsoft,Canada,,Mid-Senior level,Contract,2024-08-13 21:37:54,IT Services and IT Consulting
3994015913,Data Engineer,Capgemini Engineering,Canada,,Mid-Senior level,Full-time,2024-08-07 14:37:56,IT Services and IT Consulting
3995437031,Data Engineer,Sectigo,"Kanata, Ontario, Canada",,Entry level,Full-time,2024-08-07 14:37:56,Software Development
3989991908,Data Engineer,ats,"Montreal, Quebec, Canada",,Associate,Full-time,2024-08-07 14:37:58,Business Consulting and Services
3764703286,Data Engineer (Snowflake),MindPal,"Toronto, Ontario, Canada",,Entry level,Full-time,2023-11-18 14:38:00,Staffing and Recruiting
3964675343,Data Engineer (Analytics),Modus Create,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-07-15 14:38:00,"Technology, Information and Internet"
3997526991,Data Analyst,Vaco,"Montreal, Quebec, Canada",,Mid-Senior level,Contract,2024-08-13 14:38:04,Information Services
3941957253,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:38:06,Staffing and Recruiting
3941959059,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:38:10,Staffing and Recruiting
4000834631,Machine Learning Engineer (Computer Vision),Vectorsoft,Canada,,Mid-Senior level,Contract,2024-08-13 21:38:13,IT Services and IT Consulting
3994015913,Data Engineer,Capgemini Engineering,Canada,,Mid-Senior level,Full-time,2024-08-07 14:38:15,IT Services and IT Consulting
3995437031,Data Engineer,Sectigo,"Kanata, Ontario, Canada",,Entry level,Full-time,2024-08-07 14:38:15,Software Development
3989991908,Data Engineer,ats,"Montreal, Quebec, Canada",,Associate,Full-time,2024-08-07 14:38:16,Business Consulting and Services
3764703286,Data Engineer (Snowflake),MindPal,"Toronto, Ontario, Canada",,Entry level,Full-time,2023-11-18 14:38:17,Staffing and Recruiting
3964675343,Data Engineer (Analytics),Modus Create,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-07-15 14:38:18,"Technology, Information and Internet"
3997526991,Data Analyst,Vaco,"Montreal, Quebec, Canada",,Mid-Senior level,Contract,2024-08-13 14:38:18,Information Services
3941957253,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:38:19,Staffing and Recruiting
3941959059,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:38:20,Staffing and Recruiting
3976347976,Data Analyst (Collibra),Proliance Consulting,"Vancouver, British Columbia, Canada",$60.00/hr - $70.00/hr,Mid-Senior level,Contract,2024-07-24 14:38:21,Retail
3881404180,Big Data Developer,J&M Group,"Toronto, Ontario, Canada",,Entry level,Contract,2024-04-16 14:38:24,IT Services and IT Consulting
3764700748,Data Engineer (Snowflake),MindPal,"Calgary, Alberta, Canada",,Entry level,Full-time,2023-11-18 14:38:26,Staffing and Recruiting
3842163403,Data Engineer,Synechron,"Toronto, Ontario, Canada","CA$100,000.00/yr - CA$110,000.00/yr",Mid-Senior level,Full-time,2024-05-16 14:38:29,Investment Banking and Capital Markets
4000834631,Machine Learning Engineer (Computer Vision),Vectorsoft,Canada,,Mid-Senior level,Contract,2024-08-13 21:38:31,IT Services and IT Consulting
3994015913,Data Engineer,Capgemini Engineering,Canada,,Mid-Senior level,Full-time,2024-08-07 14:38:33,IT Services and IT Consulting
3995437031,Data Engineer,Sectigo,"Kanata, Ontario, Canada",,Entry level,Full-time,2024-08-07 14:38:34,Software Development
3989991908,Data Engineer,ats,"Montreal, Quebec, Canada",,Associate,Full-time,2024-08-07 14:38:36,Business Consulting and Services
3964675343,Data Engineer (Analytics),Modus Create,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-07-15 14:38:37,"Technology, Information and Internet"
3941957253,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:38:38,Staffing and Recruiting
3941959059,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:38:40,Staffing and Recruiting
3997526991,Data Analyst,Vaco,"Montreal, Quebec, Canada",,Mid-Senior level,Contract,2024-08-13 14:38:44,Information Services
3941957253,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:38:45,Staffing and Recruiting
3994850881,Entry-Level Data Analyst (Rebel Apparel),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-08-09 14:38:46,"Technology, Information and Internet"
3941959059,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:38:48,Staffing and Recruiting
3976347976,Data Analyst (Collibra),Proliance Consulting,"Vancouver, British Columbia, Canada",$60.00/hr - $70.00/hr,Mid-Senior level,Contract,2024-07-24 14:38:50,Retail
3859914200,Data Engineer,J&M Group,"Toronto, Ontario, Canada",,Mid-Senior level,Contract,2024-04-16 14:38:51,IT Services and IT Consulting
3932969285,"Vice President, Technology",Ottawa Senators Hockey Club,"Kanata, Ontario, Canada",,Executive,Full-time,2024-06-15 14:38:53,Non-profit Organizations and Primary and Secondary Education
3999460066,Business Operations Analyst,Zynga,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-12 14:38:56,"Computer Games, Software Development, and Entertainment Providers"
3967962890,ICQA Data Analyst,Amazon,"Brampton, Ontario, Canada",,Not Applicable,Full-time,2024-07-31 14:38:57,Software Development
3977761094,Big Data Developer,Virtusa,"Mississauga, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-24 14:38:58,IT Services and IT Consulting
3989991908,Data Engineer,ats,"Montreal, Quebec, Canada",,Associate,Full-time,2024-08-07 14:38:59,Business Consulting and Services
3764703286,Data Engineer (Snowflake),MindPal,"Toronto, Ontario, Canada",,Entry level,Full-time,2023-11-18 14:39:00,Staffing and Recruiting
3964675343,Data Engineer (Analytics),Modus Create,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-07-15 14:39:01,"Technology, Information and Internet"
3997526991,Data Analyst,Vaco,"Montreal, Quebec, Canada",,Mid-Senior level,Contract,2024-08-13 14:39:02,Information Services
3941957253,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:39:03,Staffing and Recruiting
3941959059,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:39:04,Staffing and Recruiting
3976347976,Data Analyst (Collibra),Proliance Consulting,"Vancouver, British Columbia, Canada",$60.00/hr - $70.00/hr,Mid-Senior level,Contract,2024-07-24 14:39:05,Retail
3859914200,Data Engineer,J&M Group,"Toronto, Ontario, Canada",,Mid-Senior level,Contract,2024-04-16 14:39:07,IT Services and IT Consulting
3932969285,"Vice President, Technology",Ottawa Senators Hockey Club,"Kanata, Ontario, Canada",,Executive,Full-time,2024-06-15 14:39:09,Non-profit Organizations and Primary and Secondary Education
3999460066,Business Operations Analyst,Zynga,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-12 14:39:13,"Computer Games, Software Development, and Entertainment Providers"
4000834631,Machine Learning Engineer (Computer Vision),Vectorsoft,Canada,,Mid-Senior level,Contract,2024-08-13 21:39:16,IT Services and IT Consulting
3994015913,Data Engineer,Capgemini Engineering,Canada,,Mid-Senior level,Full-time,2024-08-07 14:39:16,IT Services and IT Consulting
3995437031,Data Engineer,Sectigo,"Kanata, Ontario, Canada",,Entry level,Full-time,2024-08-07 14:39:17,Software Development
3989991908,Data Engineer,ats,"Montreal, Quebec, Canada",,Associate,Full-time,2024-08-07 14:39:18,Business Consulting and Services
3964675343,Data Engineer (Analytics),Modus Create,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-07-15 14:39:19,"Technology, Information and Internet"
3941957253,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:39:24,Staffing and Recruiting
3941959059,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:39:25,Staffing and Recruiting
3976347976,Data Analyst (Collibra),Proliance Consulting,"Vancouver, British Columbia, Canada",$60.00/hr - $70.00/hr,Mid-Senior level,Contract,2024-07-24 14:39:26,Retail
3859914200,Data Engineer,J&M Group,"Toronto, Ontario, Canada",,Mid-Senior level,Contract,2024-04-16 14:39:27,IT Services and IT Consulting
3932969285,"Vice President, Technology",Ottawa Senators Hockey Club,"Kanata, Ontario, Canada",,Executive,Full-time,2024-06-15 14:39:28,Non-profit Organizations and Primary and Secondary Education
3964675343,Data Engineer (Analytics),Modus Create,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-07-15 14:39:30,"Technology, Information and Internet"
3997526991,Data Analyst,Vaco,"Montreal, Quebec, Canada",,Mid-Senior level,Contract,2024-08-13 14:39:32,Information Services
3941957253,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:39:33,Staffing and Recruiting
3941959059,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:39:34,Staffing and Recruiting
3976347976,Data Analyst (Collibra),Proliance Consulting,"Vancouver, British Columbia, Canada",$60.00/hr - $70.00/hr,Mid-Senior level,Contract,2024-07-24 14:39:38,Retail
3859914200,Data Engineer,J&M Group,"Toronto, Ontario, Canada",,Mid-Senior level,Contract,2024-04-16 14:39:40,IT Services and IT Consulting
3932969285,"Vice President, Technology",Ottawa Senators Hockey Club,"Kanata, Ontario, Canada",,Executive,Full-time,2024-06-15 14:39:41,Non-profit Organizations and Primary and Secondary Education
3999460066,Business Operations Analyst,Zynga,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-12 14:39:42,"Computer Games, Software Development, and Entertainment Providers"
3967962890,ICQA Data Analyst,Amazon,"Brampton, Ontario, Canada",,Not Applicable,Full-time,2024-07-31 14:39:42,Software Development
3977761094,Big Data Developer,Virtusa,"Mississauga, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-24 14:39:47,IT Services and IT Consulting
3976347976,Data Analyst (Collibra),Proliance Consulting,"Vancouver, British Columbia, Canada",$60.00/hr - $70.00/hr,Mid-Senior level,Contract,2024-07-24 14:39:51,Retail
3859914200,Data Engineer,J&M Group,"Toronto, Ontario, Canada",,Mid-Senior level,Contract,2024-04-16 14:39:51,IT Services and IT Consulting
3932969285,"Vice President, Technology",Ottawa Senators Hockey Club,"Kanata, Ontario, Canada",,Executive,Full-time,2024-06-15 14:39:52,Non-profit Organizations and Primary and Secondary Education
3999460066,Business Operations Analyst,Zynga,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-12 14:39:57,"Computer Games, Software Development, and Entertainment Providers"
3967962890,ICQA Data Analyst,Amazon,"Brampton, Ontario, Canada",,Not Applicable,Full-time,2024-07-31 14:39:57,Software Development
3977761094,Big Data Developer,Virtusa,"Mississauga, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-24 14:39:58,IT Services and IT Consulting
3982710750,Data Analyst - Remote Work (Website Design Valley),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-07-31 14:39:59,"Technology, Information and Internet"
3999929656,Senior Data Analyst,Etraveli Group,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-13 14:40:00,Non-profit Organizations and Primary and Secondary Education
3983283237,ML Engineer,Integral,"Toronto, Ontario, Canada",,Entry level,Full-time,2024-07-24 14:40:01,Accounting
3994514308,Data Analyst,J&M Group,"Toronto, Ontario, Canada",,Entry level,Contract,2024-08-07 14:40:02,IT Services and IT Consulting
3941957253,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:40:07,Staffing and Recruiting
3941959059,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:40:15,Staffing and Recruiting
3976347976,Data Analyst (Collibra),Proliance Consulting,"Vancouver, British Columbia, Canada",$60.00/hr - $70.00/hr,Mid-Senior level,Contract,2024-07-24 14:40:15,Retail
3859914200,Data Engineer,J&M Group,"Toronto, Ontario, Canada",,Mid-Senior level,Contract,2024-04-16 14:40:16,IT Services and IT Consulting
3932969285,"Vice President, Technology",Ottawa Senators Hockey Club,"Kanata, Ontario, Canada",,Executive,Full-time,2024-06-15 14:40:17,Non-profit Organizations and Primary and Secondary Education
3999460066,Business Operations Analyst,Zynga,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-12 14:40:18,"Computer Games, Software Development, and Entertainment Providers"
3967962890,ICQA Data Analyst,Amazon,"Brampton, Ontario, Canada",,Not Applicable,Full-time,2024-07-31 14:40:18,Software Development
3977761094,Big Data Developer,Virtusa,"Mississauga, Ontario, Canada",,Mid-Senior level,Full-time,2024-07-24 14:40:19,IT Services and IT Consulting
3982710750,Data Analyst - Remote Work (Website Design Valley),BCJobs,"Vancouver, British Columbia, Canada",,Entry level,Full-time,2024-07-31 14:40:20,"Technology, Information and Internet"
3990454356,Quality Assurance Engineer Internship - Canada,DataVisor,Canada,,Internship,Full-time,2024-07-15 14:40:22,Non-profit Organizations and Primary and Secondary Education
3964675343,Data Engineer (Analytics),Modus Create,"Toronto, Ontario, Canada",,Not Applicable,Full-time,2024-07-15 14:40:25,"Technology, Information and Internet"
3941957253,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:40:26,Staffing and Recruiting
3941959059,Data Scientist,Robert Half,"Calgary, Alberta, Canada",,Entry level,Full-time,2024-06-15 14:40:27,Staffing and Recruiting
3976347976,Data Analyst (Collibra),Proliance Consulting,"Vancouver, British Columbia, Canada",$60.00/hr - $70.00/hr,Mid-Senior level,Contract,2024-07-24 14:40:28,Retail
3859914200,Data Engineer,J&M Group,"Toronto, Ontario, Canada",,Mid-Senior level,Contract,2024-04-16 14:40:29,IT Services and IT Consulting
3932969285,"Vice President, Technology",Ottawa Senators Hockey Club,"Kanata, Ontario, Canada",,Executive,Full-time,2024-06-15 14:40:30,Non-profit Organizations and Primary and Secondary Education
3999460066,Business Operations Analyst,Zynga,"Toronto, Ontario, Canada",,Mid-Senior level,Full-time,2024-08-12 14:40:31,"Computer Games, Software Development, and Entertainment Providers"
